id,gene,log2FC,pval,n_group1,n_group2,group1,group2,padj,neglog10_padj
Q64511,Top2b,-0.4813629786514246,0.1350695664982627,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q64213,Sf1,-1.5228629786514238,0.1092531794394178,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P29533,Vcam1,0.3021150213485768,0.2523614094610269,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P57780,Actn4,-0.2042983119847576,0.1809051797572197,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
G5E8U6,Cox18,-0.3254856453180883,0.2993271329938685,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P61924,Copz1,-1.1736953119847593,0.398714348819389,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
K3W4T3,Atp6v0a1,-0.1696266453180896,0.4653616434260798,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JK48-2,Sh3glb1,-0.3606336453180923,0.4250234428487795,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6P9S0,Mtss1l,-0.2617919786514262,0.3950232711246753,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P15532,Nme1,-0.7000123119847572,0.0929034542181033,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99N84,Mrps18b,0.3675530213485798,0.1079536292377938,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q0VBL3,Rbm15,-0.5004003119847575,0.1572259225811311,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8CIV2-2,Tmem259,-0.5220479786514236,0.3753367563490272,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91YT0,Ndufv1,-0.2946226453180927,0.3239123827880615,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P80314,Cct2,0.1832783546819119,0.2837731102785287,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3UYG8,Macrod2,-0.3215499786514222,0.4661281885786379,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A2AEW8,Gripap1,-0.3193596453180909,0.101001865792978,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F6XLV1,Crocc2,-0.8960586453180908,0.0823349143725363,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3UHJ0,Aak1,-0.2270276453180884,0.0036212054349432,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q80TL7,Mon2,-0.7367206453180892,0.3407500022168076,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9DCW5,Cox6a1,0.9001593546819091,0.2745867022584721,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99KW9,Itfg1,0.3032463546819093,0.4532970408518805,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
G3UW85,Erh,-0.7465779786514251,0.2634947922166543,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P11983,Tcp1,0.1607770213485775,0.2658222347335111,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P61961,Ufm1,-0.7003953119847601,0.3614907285128665,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JJI8,Rpl38,1.16990835468191,0.1528120214706974,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D1C8,Vps28,0.5836733546819097,0.4334231150662249,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9QUM9,Psma6,0.5430953546819133,0.3577001374738603,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P43276,Hist1h1b,0.304830021348577,0.4052407043264867,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JLB9,Pvrl3,0.779893021348574,0.1382135302244209,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9QNF7,Cntnap2,0.4027816880152439,0.1010086361547525,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91ZR1,Rab4b,-0.1341879786514219,0.2338716710356479,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91VZ6,Smap1,-1.63628264531809,0.1596788614985982,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BH95,Echs1,0.5197676880152411,0.0725680556735577,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P97411,Ica1,-0.4502083119847553,0.1370378003958662,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9PUU8,Pkhd1l1,0.9587216880152468,0.3873860642718179,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D0T1,Nhp2l1,-0.357721645318092,0.4584813447516102,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8R1B5,Cplx3,-0.4551529786514239,0.4480860566502504,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P42932,Cct8,-0.0959516453180899,0.2474829345873261,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P84309-2,Adcy5,0.5577590213485752,0.0762285271085989,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8VED9,Lgalsl,0.4331930213485755,0.2388745846662298,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CQC7,Ndufb4,-0.4710046453180911,0.4550452150123769,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9Z1R9,Prss1,-0.673017645318092,0.1159162681946313,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8R310,Tmcc3,0.9069186880152432,0.2554209232256931,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q60714,Slc27a1,0.3475460213485792,0.390994989563038,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F8WHW6,Pip5k1c,-0.4598046453180906,0.3509164814535089,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CS42,Prps2,-0.4219536453180907,0.3851049658807288,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
J3QPG5,Psap,-0.6156183119847567,0.1423039340849696,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3U595,,-0.520680645318091,0.3683746966864663,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CWK8,Snx2,-0.0848513119847567,0.4298747187565803,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9EQN3,Tsc22d4,0.307813021348573,0.4541734872247901,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P47759,Nsg2,-0.5958829786514235,0.4336973497312822,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O54984,Asna1,-0.5455179786514224,0.4482423268634615,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
G5E846,Prph,0.3041136880152439,0.1379186858882449,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BMJ2,Lars,-0.4769799786514248,0.3891067999590181,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P09242,Alpl,-1.0025196453180945,0.0037173577025002,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O88492-2,Plin4,-0.4140289786514204,0.1042574351382885,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9JHS9,Cwc15,-0.3477109786514232,0.201436133394306,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6EDY6,Lrrc16a,-0.3223166453180899,0.2074541792929338,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P60335,Pcbp1,-0.265035978651424,0.0670153517303241,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P12023,App,5.32260302134858,0.0003123505355417,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P41105,Rpl28,-0.3309716453180886,0.1283489870611414,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CQW0,Emc6,-0.832233311984754,0.341125266560109,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F8VQJ3,Lamc1,-0.2287513119847553,0.0496137802586122,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BVG4,Dpp9,0.575717021348578,0.4425107556444586,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A2AWI7,Sh3glb2,0.2432660213485764,0.3559867932853353,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q921T2,Tor1aip1,-0.61729097865142,0.1235573433717044,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91YM2,Arhgap35,0.5029156880152437,0.3580428352397534,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CRC0,Vkorc1,-0.9582066453180892,0.196306925903715,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q4VBD2,Tapt1,-0.2791039786514204,0.4416734056795249,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9EPR5,Sorcs2,-0.4373436453180934,0.3462489648980629,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CRB6,Tppp3,0.3750590213485782,0.3017305212567872,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q61672,Slc29a2,-0.7933339786514253,0.1156411949903853,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9QZN4,Fbxo6,-1.5636419786514244,0.1386900223621278,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P47226,Tes,-0.4248839786514287,0.1650541905160483,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9R069,Bcam,-0.7548873119847581,0.1714689095328886,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P50153,Gng4,-0.2698436453180903,0.4087528458547069,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6R891,Ppp1r9b,-0.2595346453180909,0.2023513389689915,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O55125,Nipsnap1,0.3722703546819073,0.4529460290456543,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P97792,Cxadr,-1.1772816453180883,0.3176328346821319,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O55026,Entpd2,-1.0593346453180903,0.1633944767461686,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9R1V6-15,Adam22,0.1358430213485739,0.0556904518527362,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q921Q7,Rin1,-0.4577143119847582,0.3878188490468843,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P56942,Pmch,0.7066486880152425,0.3827150295956719,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A0A087WQT6,Casp8,-0.2156493119847571,0.4177400698974727,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6NV49,Pld2,-0.922347978651422,0.306430520612124,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P63089,Ptn,1.864197688015244,0.0345347485776306,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P51863,Atp6v0d1,-0.4226519786514249,0.2546156150015942,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9ERD7,Tubb3,0.2604570213485768,0.416919662528934,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6IFZ6,Krt77,1.4758933546819106,0.2468706583412394,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BH57,Wdr48,0.1778336880152426,0.3617435988457965,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9WV55,Vapa,-0.2159083119847551,0.4105819774345331,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
G3UXW9,Gps1,-0.2371596453180906,0.1851125874572431,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P60191,Rims4,-0.786179311984756,0.2567839318636332,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9QK62,Ngef,-0.4192293119847576,0.2024494889003805,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9PX29,Sptbn4,0.1875756880152455,0.166356350015209,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P59108,Cpne2,-0.887744645318091,0.050079553015341,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P08226,Apoe,2.5823503546819087,0.0016161481563825,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P62073,Timm10,0.1179113546819099,0.266602144524896,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q5FWH7,Slc39a12,0.1382466880152417,0.4111015103747584,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3V0G7,Garnl3,0.3972313546819102,0.3915655940124041,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A2AQH4,Bcorl1,-1.1179883119847576,0.0083087540983354,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CWG9,Bloc1s2,0.2631446880152435,0.4091107546558192,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A2ALK8,Ptpn3,0.5719623546819128,0.4421425769976958,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9EP53,Tsc1,-0.4211279786514232,0.4136819095163149,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P03899,Mtnd3,-1.339540978651426,0.1354620505878777,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P11531,Dmd,-0.1790133119847574,0.2382327453154558,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q5SSL4-2,Abr,0.1785000213485759,0.3293221243169147,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99L27,Gmpr2,-0.6269103119847559,0.3332095060520122,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D4F2,Ppapdc2,-0.7462703119847562,0.1023961735716251,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9DAK9,Phpt1,0.1329526880152425,0.2058840239857427,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q921I1,Tf,0.4020013546819099,0.2284946820712071,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
B1AVP0,Phactr2,-0.6093339786514242,0.1965611444232761,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F7BQW7,Synj1,-0.1910603119847529,0.2019391549328849,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q7TQH0-2,Atxn2l,-0.392908645318089,0.1300434205282381,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91W89,Man2c1,0.8466450213485763,0.4108743006883337,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8CGA3,Slc43a2,-0.4102849786514237,0.3033963013605957,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
G3UWV4,Brsk2,-0.9211076453180906,0.2704839381899676,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P23242,Gja1,-0.119117311984759,0.2292464925795512,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9DB32,Haghl,-1.2522886453180897,0.165640685379958,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BJ05,Zc3h14,-1.7737319786514227,0.0148207919238752,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q99M87,Dnaja3,-0.3311259786514231,0.050399539786144,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3UGS4,Fam195b,0.4599710213485739,0.4647084726113545,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A2AEG3,Gpm6b,-1.15470364531809,0.2799524631214381,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q18PI6,Cd84,0.4386436880152469,0.348373312156176,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q5RJI5,Brsk1,-0.2414513119847559,0.2223898520324931,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8CJ40,Crocc,-0.3169126453180899,0.2835366008147384,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9D1G3,Hhatl,-0.5764823119847575,0.456778719205396,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
A0A0B4J1E2,Snw1,-0.6566023119847566,0.2470666818962634,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9Z0P4-2,Palm,-0.7600359786514232,0.3319440838796346,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P06801,Me1,-0.1470393119847557,0.397945625673139,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
D3YTQ3,Hnrnpdl,-0.3738406453180882,0.2397141176220038,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8VCF0,Mavs,-0.8117063119847554,0.3500767786106409,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8C052,Map1s,-0.2338223119847553,0.4634623994144267,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P97298,Serpinf1,0.7419630213485728,0.4030628970207099,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9Q512,Trip11,1.4830356880152444,0.1463426116991873,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CR68,Uqcrfs1,-0.1761796453180917,0.1026608887247195,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9CWU9,Nup37,-1.0341366453180898,0.0465517033182468,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q0VF59,Dlgap2,-0.2393713119847582,0.308724068385059,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BK08,Tmem11,-0.1401263119847549,0.2115307774735791,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6PHZ8,Kcnip4,0.3964686880152408,0.3378967917252371,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9QZ85,Iigp1,-0.6633956453180891,0.1268579332858508,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P35123,Usp4,0.6345750213485783,0.2690927403667262,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q5SWZ5,Mprip,-0.5393139786514229,0.3754148376726073,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P29416,Hexa,0.9240160213485762,0.1312074430433377,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q0VE82,Cpne7,-0.7378176453180902,0.299070466634719,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q3U8Y1,Mrps11,1.501227688015244,0.1483383045855872,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6PDY2,Ado,-0.5632629786514256,0.263431819754689,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9WTT4,Atp6v1g2,0.1690410213485762,0.3672714849518681,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O89053,Coro1a,-0.2291366453180909,0.1813931539464678,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
P54823,Ddx6,-0.8907989786514259,0.1606661126518926,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q5SQX6,Cyfip2,-0.2250003119847576,0.363164420431896,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
E9PW66,Nap1l1,0.1996503546819141,0.3511950135290613,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
O55022,Pgrmc1,0.5375410213485754,0.0608982741786934,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q9ES97,Rtn3,0.2761393546819128,0.1431934327924345,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8C0K8,Uvrag,-0.7617153119847568,0.1618421968229753,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q61081,Cdc37,-0.6038183119847567,0.1558709658936052,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BZX4-2,Srek1,-1.3653293119847572,0.1497440521817494,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
F6ZHD8,Gbe1,-0.4809523119847574,0.4643727134994576,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8K0V2,Dcun1d3,-0.4018403119847571,0.3093813359170031,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q69ZK9,Nlgn2,-0.1390033119847551,0.3371033286122737,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q6PAV2,Herc4,0.1469543546819105,0.2740152999669213,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q8BP47,Nars,0.0511803546819109,0.2496649229448209,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
Q91V57,Chn1,-0.8841573119847554,0.1135095700321193,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
H7BX95,Srsf1,0.4542653546819117,0.4649721256749192,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9321835517860054,0.0304985643851928
